STBIOMSha,Pct_all_returns_above_ht,pct_all_returns_above_mean,all_returns_above_ht_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,Pct_first_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100
63.8272215,32.16,19.48,34.5,24.82,34.45,20.9,24.82,23.14,20.9
36.818645,38.55,19.75,46.63,25.51,45.95,23.85,25.46,21.09,23.89
39.388537,12.49,7.08,12.94,8.69,11.93,7.1,8.21,8.39,7.34
4.497311,10.23,5.47,10.61,6.63,8.97,4.63,5.18,6.39,5.68
90.193325,28.11,17.65,31.99,4.83,27.7,19.34,4.78,4.24,20.09
21.5722665,15.33,8.1,16.34,7.36,16.34,8.64,7.36,6.9,8.64
104.3524415,27.01,13.39,30.19,24.13,28.12,14.77,23,21.59,14.97
33.6309905,16.96,8.31,18.07,15.08,17.65,8.83,14.77,14.15,8.85
66.570087,25.09,11.77,27.85,17.99,26.24,12.54,17.22,16.2,13.06
22.980765,19.77,10.5,21.67,15.81,19.83,11.15,14.7,14.43,11.51
115.8675345,48.75,27.82,59.38,30.81,48.1,30.32,28,25.29,33.89
27.0085765,22.96,12.29,26.54,12.43,24.21,13.52,11.78,10.75,14.21
90.094483,21.4,10.24,23.48,13.29,20.37,10.41,12.27,12.11,11.23
17.8656915,21.89,12.53,23.73,24.76,23.49,13.45,24.5,22.84,13.58
95.6049245,37.92,18.65,43.65,30.7,39.88,20.59,28.37,26.67,21.47
41.2418245,16.54,8.59,17.16,18.63,16.86,8.91,18.29,17.96,8.91
73.5137375,27.6,11.48,30.78,18.4,29.41,11.75,17.27,16.5,12.81
12.4293815,8.9,4.65,9.2,6.56,9.01,4.81,6.46,6.34,4.81
22.7089495,19.98,10.13,21.55,6.9,18.96,9.36,6.55,6.39,10.93
95.728477,36.47,20.46,40.75,15.27,35.16,21.65,15.19,13.66,22.86
98.001843,32.94,15.2,37.76,16.52,34.61,16.19,15.34,14.41,17.42
55.450362,21.77,10.15,23.76,18.84,21.41,10.38,16.75,17.26,11.08
60.491304,34.97,17.03,40.88,15.63,39.36,19.68,15.56,13.37,19.91
23.771501,30.01,15.82,34.23,16.9,33.95,17.9,16.76,14.82,18.04
39.981589,29.42,14.32,31.91,31.58,31.67,15.48,31.39,29.11,15.53
55.35152,21.1,9.43,22.9,19.01,19.92,9.32,16.43,17.51,10.23
63.7283795,27.24,13.49,30.38,8.35,26.87,13.64,8.35,7.48,15.05
55.153836,34.92,16.59,39.15,17.24,38.45,18.49,17.17,15.38,18.6
17.9645335,14.37,9.76,14.89,17.36,14.89,10.11,17.28,16.76,10.11
98.743158,35.64,15.41,42.07,31.25,39.88,17.03,29.39,26.48,18.19
120.191872,52.5,26.38,68.21,52.16,65.24,33.99,51.59,40.14,34.27
253.3073355,56.8,30.31,69.13,31.13,59.33,35.76,30.44,25.57,36.9
51.644945,30.55,14.39,32.99,26.18,32.7,15.48,26.03,24.24,15.54
95.1601355,38.71,22.85,46.61,18,45.46,27.46,18,14.95,27.51
42.452639,29.18,15.11,32.61,17.54,32.32,16.73,17.38,15.7,16.89
295.883527,57.38,33.18,74.68,21.38,60.73,41.77,21.38,16.43,43.19
175.4198395,52.98,26.25,64.63,34.89,55.69,30.1,32.6,28.6,32.03
8.8710695,7.49,3.09,7.56,11.63,7.56,3.12,11.63,11.52,3.12
244.3127135,61.83,36.14,80.57,14.88,66.52,44.77,14.88,11.42,47.09
60.5160145,49.28,27.33,69.13,24.81,65.69,38.34,24.81,17.68,38.34
54.511363,30.9,13.81,34.09,29.83,33.6,15.08,29.34,27.04,15.24
81.9647285,40.74,20.76,48.57,35.32,46.3,24.48,34.6,29.62,24.75
26.0695775,17.9,9.77,19.07,24.54,17.47,9.04,22.87,23.03,10.41
1.828577,5.68,3.83,5.9,1.92,5.41,3.88,1.87,1.85,3.97
6.325888,6.73,4.11,7.02,8.5,6.96,4.26,8.41,8.15,4.29
42.9715595,27.82,16.93,31.21,18.42,29.73,18.78,18.24,16.42,18.99
14.974563,10.8,5.66,11.05,8.65,11.05,5.79,8.65,8.46,5.79
85.7207245,32.41,17.83,37.28,17.27,34.75,19.79,16.6,15.01,20.51
41.612482,18.53,11.6,19.47,9.5,19.47,12.19,9.5,9.04,12.19
55.697467,26.01,15.78,28.21,26.04,27.84,16.99,25.8,24.02,17.12
93.751637,45.38,25.18,55.95,22.15,52.89,30.59,22.1,17.96,31.05
64.642668,31.8,11.67,36,18.38,34.66,12.96,17.54,16.23,13.21
167.5619005,46.08,23.55,59.62,41.09,56,30.31,40.24,31.76,30.47
44.231795,21.85,12.32,23.2,20.81,23.15,13.08,20.79,19.6,13.08
32.5437285,23.62,13.74,25.65,28.57,25.51,14.92,28.38,26.31,14.92
52.9051805,28.64,14.44,31.87,27.08,30.53,15.72,26,24.34,16.06
19.817821,19.03,11.37,21.07,19.8,20.27,12.54,19.16,17.88,12.58
52.732207,28.16,15.06,31.98,34.88,31.51,17.03,34.37,30.71,17.11
98.990263,30.22,15.62,34.14,26.32,33.54,17.37,25.88,23.29,17.65
49.5939735,21.52,11.28,23.37,24.24,22.94,12.06,23.81,22.32,12.26
8.105044,8.56,5.71,9.02,8.64,9.02,6.01,8.64,8.19,6.01
13.4178015,13.1,7.91,14,7.44,13.85,8.41,7.4,6.96,8.45
41.01943,25.28,12.13,27.61,14.12,27.06,12.93,13.8,12.93,13.25
34.6688315,18.72,10.61,20.25,9.39,20.07,11.46,9.39,8.68,11.48
26.786182,20.5,10.44,21.72,15.73,21.6,10.98,15.64,14.85,11.06
122.8853165,48.14,27.72,58.23,26.15,52.54,32.68,25.42,21.62,33.53
199.2407615,64.22,37.55,88.12,31.33,74.41,47.98,29.62,22.83,51.52
58.3414905,55.37,29.83,71.88,31.69,70.83,38.61,31.57,24.41,38.73
158.097779,54.38,27.08,67.22,60.65,60.74,32.23,55.86,49.06,33.48
92.318428,33.96,16.58,39.12,33.57,38.26,19.03,32.98,29.14,19.1
20.5838465,14.36,8.07,14.97,11.12,14.26,8.41,11.12,10.67,8.41
110.752461,54.26,32.07,73.3,41.19,67.51,42.41,40.4,30.49,43.32
162.3232745,46.33,24.18,56.25,50.9,48.8,26.53,44.32,41.92,29.35
126.468339,51.81,28.84,61.53,31.87,57.55,33.86,31.54,26.84,34.25
80.259704,46.71,22,53.86,53.55,51.91,24.82,51.6,46.44,25.37
138.7988785,39.98,20.28,45.48,30.38,44.42,22.98,30,26.71,23.07
93.4798215,37.27,20.24,40.9,28.06,40.31,22.16,27.97,25.57,22.21
67.3855335,29.6,17.54,34.21,10.52,33.61,20.27,10.52,9.1,20.27
172.331027,48.66,25.96,60.84,39.15,56,31.35,37.42,31.31,32.46
236.2076695,43.84,23.56,55.43,35.83,51.94,29.39,35.16,28.34,29.79
103.1169165,49.95,30.02,64.85,32.76,58.3,37.85,31.75,25.23,38.98
96.8404495,47.69,25.7,57.47,29.33,55.39,30.86,29.22,24.34,30.97
59.601726,35.14,21.37,38.57,32.28,38.57,23.46,32.28,29.4,23.46
31.13523,30.86,17.45,32.77,23.38,32.65,18.53,23.38,22.02,18.53
69.337663,38.28,15.05,44.26,35.36,39.6,15.42,31.63,30.58,17.41
73.538448,37.31,17.2,43.55,29.61,39.08,18.97,27.93,25.37,20.07
45.7885565,27.44,16.66,29.33,16.15,29.26,17.81,16.15,15.11,17.81
92.9361905,32.87,13.84,38.39,30.74,33.15,13.77,26.22,26.32,16.17
64.2225895,35.93,16.68,40.85,40.4,40.17,18.74,39.73,35.53,18.96
62.912933,54.24,29.59,70.85,34.51,69.39,38.53,34.39,26.42,38.65
156.269202,60.84,33.83,82.49,14.75,77.45,45.42,14.75,10.88,45.88
146.8050805,59.69,27.19,80.21,36.67,73.34,35.34,35.46,27.28,36.55
153.353363,67.83,29.52,93.13,51.55,80.18,37.56,46.89,37.54,40.54
35.830225,32.7,18.66,42.23,17.69,37.41,23.52,17.26,13.7,24.1
43.8117165,46.77,28.02,62.8,28.47,59.26,37.48,28.37,21.2,37.63
31.13523,49.87,26.8,67.51,45.01,64.48,36.12,44.49,33.24,36.29
43.5151905,59.53,23.7,83.38,50.06,77.5,31.35,47.93,35.74,33.19
5.1150735,35.68,20.99,43.78,25.31,35.4,21.89,21.71,20.63,25.76
124.4173675,53.31,25.45,75.37,53.85,61.56,30.92,45.85,38.09,35.98
25.5259465,39.87,21.13,55.28,13.93,51.66,29.15,13.93,10.05,29.3
20.8309515,63.19,36.64,90.87,32.38,85.35,51.63,31.82,22.51,52.69
99.780999,42.13,22.15,54.62,40.42,51.23,28.13,38.86,31.19,28.71
113.6930105,29.11,17.7,34.47,17.44,32,20.58,17.19,14.73,20.96
106.0821765,42.42,22.48,52.95,24.06,46.62,27.06,23.31,19.27,28.05
208.4824885,49.5,28.43,62.92,19.34,58.1,35.97,19.25,15.21,36.14
169.761135,46.75,25.06,59.74,12.77,54.95,31.86,12.77,10,32.02
203.416836,50.87,28.42,65.75,22.52,55.11,35.38,22.35,17.43,36.73
117.6961115,49.61,26.52,73.62,38.37,67.29,37.96,36.97,25.85,39.35
291.8062945,58.13,30.67,81.22,63.76,75.05,41.92,61.67,45.63,42.86
152.859153,47.46,24.6,63.79,56.52,52.46,28.39,46.34,42.05,33.06
363.837402,55.76,31.77,76.32,46.48,63.69,39.77,42.54,33.96,43.48
346.540052,61.49,35.9,83.77,30.97,66.78,43.14,30.28,22.73,48.92
174.011341,44.84,22.45,54.29,23.05,52.31,26.52,22.64,19.04,27.19
50.607104,19.41,10.82,20.34,22.34,20.29,11.34,22.3,21.32,11.34
84.5346205,48.85,25.97,61.24,23.74,59.77,32.45,23.71,18.94,32.55
49.668105,30.13,17.59,34.6,20.55,32.69,20.2,20.55,17.9,20.2
58.761569,29.72,16.04,32.73,13.54,31.39,17.04,13.18,12.29,17.66
76.503708,35.92,17.02,41.2,27.78,40.34,19.52,27.57,24.22,19.52
18.4093225,22.17,11.35,23.49,18.25,22.71,12.03,17.55,17.23,12.03
22.9066335,29.9,15.28,33.45,36.73,32.9,16.94,36.1,32.84,17.09
78.925337,37.06,20.91,42.47,21.09,42.4,23.93,21.05,18.4,23.97
49.9893415,25.86,11.12,28.06,24.61,27.05,11.53,23.71,22.68,12.07
47.7159755,38.39,18.09,43.52,29.27,42.93,20.41,28.99,25.82,20.51
83.126122,39.49,15.81,45.26,34.45,41.39,16.06,31.04,30.06,18.11
18.137507,26.43,13.31,28.9,27.46,28.52,14.37,27.08,25.11,14.56
270.431712,47.62,27.18,57.61,60.93,48,29.58,51.07,50.37,32.89
29.5290475,39.6,18.15,46.79,45.74,40.57,17.8,39.51,38.71,21.44
184.3650405,37.59,18.61,42.04,38.21,38.63,19.58,35.63,34.17,20.81
65.977035,42.07,16.11,51.91,32.99,48.08,17.53,29.95,26.74,19.88
89.5261415,25.77,15.98,27.59,10.13,24.55,16.72,10.05,9.46,17.12
172.6028425,40.71,23.31,47.97,45.12,40.05,23.76,37.32,38.28,27.48
104.426573,45.18,19.13,54.19,51.29,50.48,20.58,47.64,42.76,22.94
188.837641,37.37,23.1,43.39,21.92,37.15,25.59,21.09,18.87,26.82
46.307477,35.01,17.85,39.98,18.42,39.53,20.37,18.42,16.13,20.39
56.8094395,32.2,12.75,36.71,37.08,32.87,11.34,33.24,32.53,14.53
129.235915,52.6,26.36,67.1,37.64,65.12,33.34,37.28,29.51,33.62
224.0501035,53.85,32.08,71.88,22.37,62.5,41.45,22.32,16.76,42.82
54.659626,43.73,21.49,55.3,23.7,54.29,26.86,23.41,18.74,27.18
82.236544,29.52,12.64,32.65,18.4,31.16,13.57,17.9,16.63,13.98
170.156503,54.08,28.6,73.62,35.24,61.64,36.94,33.61,25.88,38.94
76.3801555,43.8,19.63,54.05,43.35,46.7,20.42,37.21,35.14,24.22
96.0002925,47.09,22.05,59.38,40.28,58.13,27.62,39.73,31.94,27.81
99.33621,35.37,12.71,39.46,41.88,37.68,12.98,40.06,37.53,14.18
289.063429,53.44,25.21,70.1,4.12,58.52,28.31,4.12,3.14,33.06
250.6386015,67.22,32.83,95.05,64.79,88.85,45.99,63.34,45.81,46.43
40.1545625,31.63,19.32,35.13,14.89,32.88,21.3,14.84,13.41,21.46
148.658368,44.62,22.4,57.55,35.47,54.26,28.73,35.23,27.5,28.89
109.8381725,56.36,30.13,73.57,37.53,72.57,39.33,37.53,28.75,39.33
179.4723615,46.99,24.05,57.28,36.82,52,27.53,34.18,30.2,29.32
152.018996,58.6,30.24,79.03,40.12,75.09,40.69,40.03,29.75,40.78
191.605217,49.11,19.5,62.29,34.72,56.79,23.03,32.48,27.38,24.74
136.056013,60.51,22.5,86.03,41.28,74.83,26.24,35.11,29.03,31.99
236.084117,56.17,28.46,71.15,50.24,62.72,34.6,46.54,39.66,36.06
139.3919305,52.22,19.46,64.77,48.27,59.47,21.13,44.94,38.92,24.13
131.2868865,55.15,27.76,72.24,43.72,66.41,35.99,42.64,33.38,36.37
45.46732,27.47,12.97,34.7,25.32,28.59,12.85,20.35,20.04,16.38
157.554148,40.17,13,49.84,24.64,44.81,13.84,21.97,19.85,16.13
106.205729,47.58,25.46,60.07,21.77,58.02,31.96,21.77,17.25,32.14
175.0244715,50.74,13.87,66.92,47.47,59.75,14.58,42.15,36,18.3
90.341588,39.43,18.97,47.45,34.26,43.27,20.92,31.88,28.47,22.82
87.425749,22.78,12.13,28.22,10.31,26.03,14.4,10.08,8.32,15.03
280.760701,64.09,40.43,85.56,19.54,67.6,46.78,19.42,14.63,53.98
246.3883955,70.67,37.04,92.69,36.29,86.52,48.17,36.29,27.67,48.58
116.7076915,67.57,30.29,95.12,51.53,88.19,40.75,49.56,36.61,42.64
150.4622345,53.02,27.48,70.88,29.02,65.2,34.97,27.53,21.71,36.74
93.801058,56.89,31.67,79.84,45.54,77.5,44.25,45.35,32.45,44.45
90.341588,29.18,16.34,33.48,4.32,28.08,17.28,3.97,3.76,18.75
65.4086935,57.94,30.78,76.83,31.81,76.39,40.73,31.73,23.99,40.82
132.8189375,58.6,33.6,79.85,35.77,73.84,45.17,35.47,26.24,45.8
56.241098,41.22,23.5,50.77,20.61,48.69,28.9,20.61,16.73,28.95
515.2386355,55.31,30.52,73.53,23.79,56.9,36.61,23.44,17.89,40.58
305.125254,59.64,21.47,76.57,67.87,68.98,24.76,62.03,52.86,27.57
99.731578,57.86,21.83,76,36.43,71.25,27,34.69,27.73,28.67
149.9680245,55.79,19.3,74.05,36.49,68.62,22.6,33.31,27.49,25.61
148.065316,52.18,24.34,69.14,39.25,60.19,28.27,33.81,29.62,32.25
169.9341085,64.15,29.82,90.1,59.73,84.33,41.31,57.64,42.52,41.89
82.780175,42.79,20.67,52.68,44.03,50.21,25.07,42.49,35.77,25.44
124.096131,61.67,25.25,86.2,47.49,80.77,33.7,45.31,33.98,35.3
298.651103,60.18,33.85,82.67,32.1,66.69,38.27,29.9,23.37,46.5
142.381901,49.23,25.97,63.51,52.83,56.68,32.92,48.69,40.95,33.5
84.50991,60.72,23.69,84.48,71.92,78.41,30.86,67.62,51.69,32.96
122.415817,61.68,34.8,86,55.83,84.57,48.53,55.83,40.04,48.53
203.466257,65.84,33.77,83.17,40.19,76.31,41.86,39.39,31.81,42.66
165.708613,52.96,31.19,65.33,33.58,62.42,38.4,33.58,27.22,38.48
44.8001365,38.25,21.06,46.97,33.1,46.46,25.87,33.1,26.95,25.87
67.657349,50.86,26.29,68.83,25.68,66.89,35.5,25.68,18.97,35.58
221.4307905,64.34,17.01,83.51,60.34,77.27,20.49,56.46,46.49,22.08
219.2068455,43.91,17.21,59.69,42.55,53.87,19.98,38.22,31.31,23.39
98.446632,40.39,14.31,49.34,36.67,45.51,15.4,33.74,30.01,17.49
170.156503,45.95,22.57,55.02,41.3,47.2,24.8,36.76,34.49,27.03
90.045062,42.11,20.08,50.8,30.4,44.98,22.64,28.13,25.19,24.22
151.178839,63.96,30.8,82.04,61.36,70.52,36.5,53.9,47.84,39.51
147.027475,43.38,23.33,50.81,11,45.25,26.26,11,9.39,27.33
160.6429605,52.85,29.79,65.67,13.91,58.49,35.94,13.85,11.19,37.02
43.391638,32.68,14.42,36.1,23.41,34.57,15.53,22.83,21.19,15.93
129.1617835,53.4,28.55,70.36,42.55,60.16,35.67,39.24,32.3,37.62
237.962115,60.31,33.66,78.92,14.78,72.38,43.01,14.73,11.29,44.04
42.50206,25.27,11.81,28.79,23.59,27.3,12.79,22.3,20.7,13.45
122.2428435,46.82,25.75,58.86,29.04,53.89,32.12,28.85,23.1,32.38
126.4930495,42.57,23.65,50.97,8.7,45.89,27.94,8.7,7.26,28.32
108.1084375,48.11,26.96,61.1,26.38,55.96,33.87,26.35,20.77,34.25
215.0554815,61.89,36.37,84.59,46.48,72.92,48.78,45.77,34.01,49.71
54.6349155,33.41,17.56,37.78,39.93,35.43,19.65,37.5,35.31,19.86
110.8760135,41.59,25,49.58,11.26,44.85,28.76,11,9.45,29.81
219.42924,47.92,23.82,67.22,16.16,56.17,29.99,15.89,11.52,33.42
198.4006045,64,33.55,83.1,54.5,76.84,43.01,53.41,41.97,43.56
271.9884735,68.32,37.42,93.27,31.23,81.34,49.53,30.63,22.88,51.1
324.102918,66.16,40.35,86.72,33.77,70.52,48.59,32.34,25.76,52.89
144.210478,70.36,33.92,93.92,54.79,78.65,41.35,49.63,41.04,45.28
71.1415295,52.06,26.73,63.75,43.35,58.6,31.95,41.52,35.41,32.73
151.9448645,62.2,34.13,79.05,35.51,69.72,41.8,34.65,27.94,43.38
265.3660595,63.15,36.96,87.36,27.55,79.03,50.43,27.51,19.91,51.14
172.924079,51.54,27.74,65.17,39.7,55.92,33.31,37.11,31.4,35.08
116.781823,44.07,24.45,51.65,29.37,46.57,28.25,28.95,25.06,28.66
200.352734,47.33,24.73,57.84,35.45,50.51,28.95,33.16,29.01,30.22
112.729301,43.63,23.95,51.73,15.93,42.24,25.53,15.21,13.43,28.4
146.8050805,59.75,29.83,79.53,56.34,67.75,37.04,51.01,42.33,39.71
287.7537725,60.41,22.28,86.09,57.53,73.61,27.7,52.2,40.37,31.76
138.0081425,48.64,30.07,60.57,29.79,55.65,36.61,29.58,23.92,37.45
309.7461175,62.13,32.4,82.91,56.27,75.81,42.8,54.86,42.17,43.23
381.9501985,67.44,41.84,92.03,53.53,79.68,56.38,52.91,39.23,57.09
262.1536945,59.69,35.38,75.68,27.81,68.19,43.66,27.1,21.93,44.86
241.767532,66.61,39.48,90.61,39.3,83.58,53.54,39.3,28.88,53.71
242.113479,54.64,32.6,74.77,36.24,70.46,44.44,36.12,26.49,44.61
261.733616,61.18,33.9,86.76,59.09,79.49,46.96,57.51,41.67,48.07
91.3052975,39.93,21.05,49.23,16.61,45.86,25.88,16.61,13.47,25.95
264.204666,61.9,33.17,83.61,23.25,77.4,44.74,23.25,17.21,44.8
221.7767375,55.58,30.5,75,32.32,69.27,40.86,32.22,23.95,41.16
85.4736195,37.9,19.22,45.35,31.06,37.48,22.05,28.51,25.96,23
125.2575245,40.36,23.5,49.84,15.12,42.55,27.35,14.74,12.24,29.02
233.9343035,48.08,25.97,59.29,11.26,49.47,29.94,11.22,9.13,32.03
414.296243,66.89,42.71,95.19,37.34,80.63,57.52,36.94,26.24,60.78
205.7149125,58.21,29.94,77.7,37.66,69.46,37.94,35.77,28.21,39.97
231.2655695,63.95,35.01,83.25,38.83,73.58,44.83,38.41,29.83,45.58
288.766903,69.61,38.61,97.1,35.12,87.54,53.39,35.09,25.17,53.86
177.1989955,41.17,18.01,50.56,26.7,43.59,19.43,22.77,21.74,22.12
173.0970525,50.12,26.79,67.08,48,60.28,34.87,45.46,35.87,35.85
74.032658,43.25,18.68,55.5,31.65,47.95,22.24,28.02,24.67,23.97
42.156113,35.55,16.97,42.95,27.56,39.33,20.02,26.44,22.82,20.5
140.2815085,49.28,20.56,65.96,54.9,55.22,24.58,46.83,41.02,27.52
85.8689875,51.08,26.57,70.69,49.81,62.64,35.24,46.76,35.99,36.77
61.183198,42.37,23.61,50.75,60.13,43.75,24.6,52.7,50.21,28.28
99.583315,47.34,28.89,60.13,12.91,50.8,34.42,12.55,10.16,36.7
100.374051,39.94,21.23,48.96,30.77,46.16,25.78,30.42,25.1,26.02
180.7078865,49,26.27,67.12,29.32,61.86,35.7,29.23,21.41,35.99
245.9436065,60.9,29.65,82.14,64.66,66.22,34.88,52.29,47.94,40
77.0226285,49.19,19.1,63.47,42.62,56.47,21.01,37.54,33.02,24.65
258.867198,55.11,31.28,67.53,33.67,58.58,37.35,32.91,27.47,38.34
222.641605,63.46,35.95,83.2,25.03,71.6,44.35,24.77,19.09,47.14
211.324196,77.11,29.43,104.57,71.34,87.7,34.7,63.68,52.61,39.92
316.9121625,55.7,32.5,74.01,25.56,66.29,42.2,25.56,19.23,43.18
133.733226,46.45,28.62,54.74,23.49,50.84,32.47,23.4,19.93,33.74
59.502884,46.67,23.7,53.51,30.83,52.9,27.09,30.68,26.89,27.17
119.6235305,43.89,19.67,54.94,44.19,52.23,23.63,42.11,35.3,24.62
118.6845315,53.59,27.24,71,37.04,64.33,35.28,36.18,27.95,36.09
319.8280015,57.41,34.59,74.22,33.38,66.14,43.16,32.84,25.82,44.72
283.775382,58.09,24.98,79.09,55.84,67.18,31.75,50.67,41.02,34.01
177.965021,56.3,30.94,78.19,59.58,69.52,41.51,56.02,42.9,42.97
259.4849605,49.19,29.16,63.83,35.63,54.11,35.82,33.91,27.46,37.84
153.3780735,30.11,17.18,38.9,14.87,31.51,20.07,13.9,11.51,22.2
73.9091055,23.87,15.34,27.25,14.36,24.98,17.52,14.36,12.58,17.52
102.0296545,38.04,22.12,43.36,17.26,41.04,25,17.26,15.14,25.21
9.834779,10.64,5.98,11.71,3.87,11.58,6.56,3.85,3.52,6.58
92.5902435,33.18,16.46,39.3,29.66,35.91,18.78,27.51,25.05,19.49
74.724552,31.64,17.64,37.38,28.35,34.97,20.58,27.53,23.99,20.84
69.7577415,23.78,14.97,26.24,16.06,23.77,15.67,15.21,14.55,16.53
61.77625,35.09,19.1,42.92,20.67,37.52,22,19.59,16.89,23.37
159.3580145,43.46,26.59,50.93,11.15,49.08,30.67,11.15,9.51,31.16
75.8859455,23.81,14.03,30.12,11.62,25.52,15.43,11.2,9.18,17.75
173.0476315,65.05,27.39,88.81,56.94,74.92,34.38,50.15,41.71,37.39
396.059894,68.95,41.72,101.67,39.54,87.37,59.69,39.23,26.81,61.52
304.0627025,60.41,33.4,85.39,47.21,76.1,46.44,46.44,33.4,47.21
366.3331625,72,35.95,97.56,63.57,86.77,46.21,59.66,46.91,48.72
352.915361,69.99,34.96,93.61,43.06,81.19,43.02,39.89,32.2,46.76
249.971418,66.53,39.77,86.49,52.6,80.61,51.53,52.44,40.47,51.69
81.5199395,47.13,20.79,60.29,45.12,54.51,23.84,41.37,35.27,26.6
83.274385,26.18,13.18,31.95,13.19,25.73,14.99,12.66,10.81,16.08
229.0910455,52.28,30.87,66.91,34.31,62.85,39.03,34.12,26.8,39.5
271.0988955,49.85,27.41,63.67,21,55.83,33.03,20.88,16.44,35
163.039879,43.5,22.67,57.35,20.17,45.32,24.78,17.31,15.29,29.89
152.414364,70.48,38.4,91.92,46.38,82.37,49.44,45.73,35.56,50.09
188.6152465,66.31,37.85,85.92,36.69,76.61,47.95,36.14,28.32,49.04
185.229908,64.27,39.3,90.13,49.06,75.97,50.46,45.71,34.99,55.12
112.778722,37.97,19.48,45.87,45.83,40.2,21.48,40.17,37.95,23.53
83.52149,39.95,17.78,49.1,28.16,43.72,21.11,27.12,22.91,21.86
166.647612,50.18,20.32,60.57,44.89,53.35,21.43,40.32,37.19,24.53
165.659192,50.63,26.83,64.22,47.52,56.91,33.06,44.64,37.46,34.04
298.651103,66.01,36.47,86.15,46.84,77.06,46.62,45.9,35.89,47.6
99.929262,59.01,27.13,77.2,40.58,72.56,34.21,39.03,31.01,35.49
154.8607035,68.37,35.76,93.74,36.59,85.78,48.36,36.22,26.69,49.02
135.808908,61.26,24.35,88.74,40.88,81.14,33.5,38.98,28.22,35.27
269.640976,64.71,34.02,86.33,33.29,75.12,43.06,31.73,24.95,45.39
103.833521,43.2,21.89,55.23,34.43,49.55,27.24,33.53,26.93,27.99
75.465867,49.58,23.65,61.85,25.38,56.18,29.25,25.12,20.35,29.51
51.7684975,55.46,30.75,74.32,27.55,71.79,40.71,27.14,20.56,41.21
132.596543,60.86,32.23,83.51,41.48,78.02,43.4,40.79,30.23,44.23
103.0180745,56.92,27.43,78.45,57.03,73.54,37.41,55.09,41.38,37.8
151.0552865,55.6,30.25,78.65,56.82,75.6,42.56,56.46,40.17,42.8
444.2700795,56.67,28.95,83.87,48.63,80.06,42.59,48.13,32.86,42.84
143.4444525,45.66,23.28,62.81,42.88,57.02,30.24,40.12,31.17,32.02
105.414993,42.55,21.62,53.96,43.39,49.93,25.78,40.88,34.22,27.42
185.4028815,69.06,37.77,99.36,52.55,88.61,54.09,52.3,36.53,54.34
78.529969,32.51,18.82,39.96,10.53,37.99,23.12,10.53,8.57,23.12
203.2438625,65.33,34.14,90.27,59.18,83.19,46.93,58.34,42.83,47.17
84.658173,32.18,17.49,38.01,28.96,36.07,20.47,28.46,24.52,20.66
80.111441,47,22.02,63.43,27.33,54.44,27.33,25.17,20.25,29.72
68.4233745,59.23,29.24,82.95,60.23,78.32,40.65,59.49,43,40.95
175.197445,60.93,32.16,85.35,42.78,75.62,43.72,41.56,30.54,45.05
227.2624685,53.49,21.58,77.65,37.34,68.51,28.75,33.98,25.72,31.32
269.591555,67.22,32.24,81.84,44.38,75.73,38.51,43.32,36.45,39.25
72.7724225,31.03,18.42,35.11,17.36,33.25,20.59,17.36,15.35,20.84
71.8334235,52.48,25.79,72.81,40.53,70.13,35.23,39.84,29.21,35.78
56.4634925,28.89,12.2,32.51,23.58,30.31,13.17,22.3,20.95,13.72
177.9897315,36.67,17.34,43.11,34.77,36.65,14.72,28.64,29.58,20.39
114.261352,33.88,16.54,37.42,19.95,34.9,17.99,19.47,18.06,18.27
78.233443,31,15.67,34.15,21.97,30.15,15.33,19.59,19.94,17.26
83.719174,21,10.65,22.41,15.66,20.5,10.95,14.37,14.68,11.37
171.737975,53.26,28.62,72.08,32.53,62.9,37.16,31.27,24.04,38.74
147.324001,63.76,35.72,85.24,15.48,75.53,47.13,15.43,11.58,47.76
193.631478,57.33,20.5,78.72,55.74,74.19,27.1,53.47,40.6,28.15
19.0023745,11.04,5.87,11.42,8.26,11.1,6.07,8.18,7.98,6.07
415.6553205,56.05,32.01,65.41,16.32,58.84,35.66,16.32,13.98,37.35
47.691265,23.78,10.27,27.13,11.13,25.54,11.3,10.72,9.76,11.72
58.5391745,43.67,19.91,54.68,43.69,53.83,24.84,43.26,34.89,24.94
87.3516175,46.6,20.49,57.72,50.49,52.66,23.3,45.98,40.77,25.38
186.070065,58.36,26.35,81.34,52.5,73.62,34.94,48.43,37.67,36.72
147.5958165,48.75,25.59,66.83,26.51,61.34,34.58,26.26,19.34,35.07
128.0251005,46.47,23.28,58.87,33.26,53.02,28.62,32.05,26.25,29.5
79.7902045,60.23,28.72,76.61,70.46,76,36.52,70.04,55.4,36.52
256.099622,70.55,19.43,100.55,51.93,91.75,26.17,49.23,36.44,27.7
63.901353,42.13,22.89,50.32,33.48,47.84,27.34,33.42,28.03,27.34
81.495229,32.38,16.85,36.9,22.87,35.93,19.14,22.8,20.07,19.21
113.1493795,44.13,23.44,54.07,38.14,46.92,27.35,35.71,31.13,28.71
136.89617,57.17,33.93,73.4,40.63,71.39,43.4,40.63,31.65,43.56
243.64553,66.21,33.69,90.22,36.92,78.85,43.52,34.94,27.1,45.91
