"STBIOMSha","Elev_ave","Elev_mode","Elev_stddev","Elev_variance","Elev_CV","Elev_IQ","Elev_skewness","Elev_kurtosis","Elev_AAD","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_P01","Elev_P05","Elev_P10","Elev_P20","Elev_P25","Elev_P30","Elev_P40","Elev_P50","Elev_P60","Elev_P70","Elev_P75","Elev_P80","Elev_P90","Elev_P95","Elev_P99","Pct_first_returns_above_ht","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","First_returns_above_ht","All_returns_above_ht","Pct_first_returns_above_mean","Pct_first_returns_above_mode","pct_all_returns_above_mean","pct_all_returns_above_mode","All_returns_above_mean_div_Total_first_returns_x_100","All_returns_above_mode_div_Total_first_returns_x_100","First_returns_above_mean","First_returns_above_mode","All_returns_above_mean","All_returns_above_mode","Total_first_returns","Total_all_returns"
158.937936,11.6,12.61,5.43,29.54,0.46,8.07,0.08,2.1,4.41,4.19,4.38,3.11,0.06,0.19,0.26,0.01,0.06,2.16,3.1,4.06,5.95,7.19,8.49,10.62,11.76,12.66,14.01,15.26,17.1,19.57,20.65,21.95,69.82,60.87,84.75,655,795,43.39,34.86,32.61,25.95,45.41,36.14,407,327,426,339,938,1306
222.641605,12.99,16.29,5.02,25.23,0.38,7.53,-0.42,2.25,4.24,3.13,2.84,2.82,-0.37,0.16,0.21,-0.13,0.05,2.57,3.99,5.09,7.55,9.19,10.37,12.85,14.46,15.44,16.32,16.72,17.19,18.45,19.56,22.79,64.51,59.46,79.38,1562,1922,45.31,24.2,35.79,18.31,47.79,24.45,1097,586,1157,592,2421,3232
53.325259,4.57,4.21,1.24,1.54,0.27,1.74,-0.08,2.32,1.01,0.87,0.96,0.7,-0.01,0.06,0.15,-0.02,0.08,2.1,2.41,2.76,3.43,3.7,3.98,4.3,4.61,4.97,5.27,5.44,5.68,6.21,6.59,7.12,59.93,48.18,59.93,980,980,35.84,44.4,28.81,35.69,35.84,44.4,586,726,586,726,1635,2034
112.8528535,9.67,9.27,2.98,8.9,0.3,3.56,-0.61,2.99,2.31,1.78,1.97,1.65,-0.21,0.23,0.17,-0.12,0.14,2.42,3.42,4.96,7.58,8.23,8.71,9.39,10,10.69,11.35,11.79,12.22,13.12,13.8,15.21,92.1,70.66,97.91,2298,2443,55.87,62.84,40.58,45.76,56.23,63.4,1394,1568,1403,1582,2495,3457
41.958429,7.22,7.89,2.41,5.83,0.33,3.71,-0.23,2.17,2.01,1.81,1.76,1.38,-0.08,0.08,0.19,-0.06,0.05,2.25,3.2,3.63,4.89,5.38,5.82,6.88,7.52,8.09,8.81,9.1,9.46,10.15,10.83,11.79,72.92,54.6,74.44,1010,1031,42.16,34.8,30.98,25.52,42.23,34.8,584,482,585,482,1385,1888
79.716073,4.61,4.29,1.34,1.81,0.29,1.96,0.01,2.22,1.11,0.99,1.03,0.77,-0.000757,0.05,0.16,-0.000979,0.06,2.07,2.39,2.7,3.3,3.62,3.84,4.3,4.67,4.99,5.35,5.58,5.86,6.45,6.79,7.44,43.58,36.56,43.72,646,648,26.04,30.83,21.83,25.84,26.11,30.9,386,457,387,458,1482,1772
82.829596,15.04,5.65,7.81,61.02,0.51,13.82,0.13,1.81,6.79,6.96,9.12,4.5,0.16,-0.007563,0.29,0.03,-0.00168,2.37,3.7,5.01,6.57,8.01,9.2,12.02,14.77,17.78,20.62,21.83,22.87,25.98,27.99,29.59,59.94,55.14,71.85,1570,1882,31.04,53.76,27.98,49.37,36.46,64.33,813,1408,955,1685,2619,3413
111.2219605,12.58,14.62,4.5,20.31,0.35,6.84,-0.5,2.33,3.79,3.28,3.14,2.55,-0.32,0.14,0.2,-0.12,0.05,2.35,3.95,5.83,8.53,9.37,10.3,11.76,13.51,14.72,15.57,16.21,16.82,17.95,18.68,19.69,49.87,45.1,59.5,1781,2125,33.15,25.17,25.55,19.21,33.71,25.34,1184,899,1204,905,3571,4711
114.607299,11.94,17.56,5.92,35.16,0.49,10.78,-0.07,1.72,5.18,5.43,5.57,3.41,-0.07,-0.06,0.28,-0.02,-0.01,2.22,2.83,3.58,5.41,6.5,7.37,10.3,12.01,14.36,16.5,17.28,18,19.43,20.83,22.28,52.21,46.37,61.07,1226,1434,31.09,15.37,25.03,11.7,32.96,15.41,730,361,774,362,2348,3092
103.2651795,15.7,22.93,8.32,69.3,0.53,16.19,-0.17,1.52,7.53,7.49,5.63,4.75,-0.27,-0.31,0.3,-0.05,-0.06,2.47,3.13,4.2,6,7.18,8.5,13.35,17.34,20.37,22.75,23.37,24.35,25.91,26.83,27.84,32.9,31.88,37.5,1523,1736,19.11,11.21,17.77,9.6,20.91,11.29,885,519,968,523,4629,5445
355.6088055,18.43,25.18,7.56,57.21,0.41,10.61,-0.58,2.56,6.18,5.12,5.75,4.25,-0.57,0.35,0.23,-0.13,0.08,2.18,2.97,4.85,12.33,13.84,15.13,17.17,19.63,21.77,23.46,24.45,25.16,27.3,28.64,30.99,73.8,64.47,90.1,1454,1775,48.93,18.52,37.84,13.36,52.89,18.68,964,365,1042,368,1970,2753
140.5780345,14.57,4.76,6.27,39.31,0.43,8.9,-0.13,2.22,5.15,4.25,10.55,3.57,-0.14,0.26,0.24,-0.04,0.07,3.02,4.09,4.92,7.86,10.17,11.39,13.61,15.32,16.8,17.94,19.07,19.77,22.78,24.51,27.39,77.1,64.17,89.73,1239,1442,47.04,70.93,35.33,59.19,49.4,82.76,756,1140,794,1330,1607,2247
244.3621345,15.31,18.94,4.89,24,0.31,7.49,-0.46,2.54,4.04,3.2,3.22,2.76,-0.31,0.23,0.18,-0.11,0.08,3.22,6.18,8.13,10.41,11.41,12.95,14.91,16.13,17.45,18.4,18.91,19.36,20.96,21.97,24.63,70.33,60.01,79.06,1048,1178,45.5,19.66,34.99,14.92,46.1,19.66,678,293,687,293,1490,1963
242.2864525,16.47,18.42,5.65,31.93,0.34,6.46,-0.74,2.99,4.42,3.12,2.97,3.11,-0.53,0.42,0.18,-0.17,0.13,2.47,4.66,7.64,12.21,13.89,14.99,16.35,17.53,18.76,19.87,20.36,21.1,22.54,24.06,26.76,71.43,60.47,83.27,1008,1175,48.68,37.27,36.54,27.53,50.31,37.91,687,526,710,535,1411,1943
224.272498,18.05,23.88,7.51,56.42,0.41,11.07,-0.51,2.23,6.31,4.66,4.96,4.24,-0.59,0.24,0.23,-0.13,0.05,2.49,3.88,5.56,10.81,12.83,14.58,17.2,19.96,21.65,23.27,23.9,24.41,26.68,28.64,29.81,66.37,59.34,83.68,1143,1441,45.76,20.96,34.96,15.28,49.3,21.54,788,361,849,371,1722,2428
166.6229015,14.88,14.77,6.34,40.2,0.42,9.62,-0.23,2.21,5.24,4.87,4.95,3.62,-0.21,0.23,0.24,-0.05,0.06,2.28,3.23,5.18,9.02,10.47,11.72,13.68,15.02,17.21,19.17,20.09,20.71,22.94,24.6,26.38,51.02,45.88,58.11,1323,1507,30.08,30.65,24.72,25.18,31.31,31.89,780,795,812,827,2593,3284
125.6528925,12.81,9.95,5.77,33.38,0.45,8.34,0.28,2.32,4.81,4.2,4.19,3.29,0.23,0.25,0.25,0.07,0.07,2.48,3.62,5.64,7.58,8.77,9.61,10.65,11.8,13.97,15.98,17.11,18.18,20.91,23.03,25.81,53.04,48.75,64.59,758,923,25.89,36.45,22.29,33.59,29.53,44.5,370,521,422,636,1429,1893
87.2527755,6.23,2.91,3.71,13.81,0.59,5.08,0.97,2.83,3.06,1.99,1.9,2.01,0.54,0.14,0.32,0.27,0.07,2.07,2.27,2.54,3.01,3.21,3.64,4.26,4.82,5.98,7.42,8.3,9.25,12.8,13.83,15.62,40.77,38.82,42.52,513,535,19.47,42.2,18.72,40.13,20.5,43.95,245,531,258,553,1258,1378
221.4307905,13.62,13.61,5.47,29.92,0.4,7.58,-0.03,2.37,4.43,3.9,3.83,3.12,-0.05,0.28,0.22,-0.01,0.09,2.41,4.32,6.06,8.33,9.54,10.37,12.75,13.85,15.27,16.61,17.12,18.38,20.92,22.66,25.23,66.19,58.67,71.33,2408,2595,37.52,37.6,31.83,31.92,38.7,38.81,1365,1368,1408,1412,3638,4423
114.2366415,9.74,4.62,6.73,45.32,0.69,8.15,1.25,3.81,5.36,3.05,2.43,3.54,1.09,0.41,0.36,0.3,0.11,2.32,2.81,3.47,4.52,4.79,5.06,5.94,7,9.25,12,12.94,14.57,18.41,26.04,28.73,57.25,50.46,64.67,4090,4620,23.44,48.13,20.15,42.12,25.82,53.98,1675,3438,1845,3856,7143,9154
408.513986,17.89,16.66,8.96,80.39,0.5,13.69,0.15,2.06,7.47,6.79,6.8,5.15,0.19,0.24,0.28,0.03,0.04,2.15,4.05,6.23,9.21,10.85,12.4,15.21,17.22,19.95,22.8,24.54,26.36,31.77,33.55,34.36,79.95,70.27,105.65,1145,1513,45.25,50.97,34.5,39.01,51.88,58.65,648,730,743,840,1432,2153
168.080821,15.21,16.74,5.27,27.85,0.34,7.58,-0.55,2.36,4.39,3.44,3.37,2.97,-0.43,0.21,0.19,-0.14,0.07,3.81,4.99,6.94,9.95,11.68,12.63,15.32,16.61,17.39,18.59,19.26,19.82,21.13,22.14,23.74,67.5,58.07,77.5,999,1147,45.74,36.75,35.34,28.15,47.16,37.56,677,544,698,556,1480,1975
109.1956995,13.89,8.43,6.43,41.44,0.46,10.49,0.16,1.94,5.52,5.25,5.53,3.7,0.17,0.08,0.26,0.04,0.02,2.45,4.45,5.72,7.63,8.51,9.19,11.1,13.63,15.7,17.85,19,20.66,22.96,24.71,26.21,66.28,61.02,78.21,922,1088,35.37,51.47,30.11,47.16,38.6,60.46,492,716,537,841,1391,1783
96.3956605,12.79,13.59,3.92,15.4,0.3,4.14,-0.91,3.32,3,1.9,1.94,2.12,-0.42,0.35,0.16,-0.2,0.16,2.72,4.22,5.84,10.5,11.27,11.95,12.85,13.69,14.36,15.03,15.41,15.78,16.73,18.03,19.61,55.75,48.96,60.64,1390,1512,37.22,31.96,30.31,25.9,37.54,32.08,928,797,936,800,2493,3088
120.5131085,14.67,16.51,6.59,43.52,0.44,9.25,-0.31,2.1,5.44,4.34,4.51,3.76,-0.3,0.2,0.25,-0.08,0.05,2.28,3.2,4.27,7.57,10.18,11.74,13.89,15.44,17,18.78,19.43,20.69,22.99,24.45,25.92,48.06,44.19,56.13,1078,1259,29.91,24.56,25.65,20.63,32.59,26.21,671,551,731,588,2243,2849
64.494405,17.09,20.35,5.51,30.37,0.32,7.67,-0.41,2.68,4.45,3.84,4.01,3.11,-0.25,0.31,0.18,-0.08,0.1,3.81,5.98,9.46,12.64,13.52,14.55,16.1,17.38,18.69,20.55,21.19,22.03,24.08,25.07,26.95,50.34,44.92,54.77,1159,1261,27.97,17.41,23.97,14.53,29.23,17.72,644,401,673,408,2302,2807
93.504532,20.45,23.1,4.22,17.84,0.2,5.32,-1.51,5.97,3.18,2.4,2.17,2.21,-0.52,0.33,0.1,-0.23,0.15,5.17,13.17,15.81,17.36,18.18,19.1,20.29,21.45,22.23,23.13,23.51,23.88,24.79,25.26,25.73,29.1,27.07,31.66,923,1004,18.47,9.77,15.83,8.36,18.51,9.77,586,310,587,310,3171,3708
44.577742,12.62,12.94,6.5,42.32,0.51,10.5,0.54,2.07,5.48,4.56,5.5,3.67,0.56,0.11,0.29,0.15,0.03,3.3,4.35,5.29,6.64,7.28,8.03,9.35,10.95,12.83,16.02,17.78,19.54,23.12,24.3,25.87,28.17,26.11,30.15,526,563,11.3,10.71,10.85,10.2,12.53,11.78,211,200,234,220,1867,2156
37.8317755,12.23,9.54,5.78,33.42,0.47,7.32,0.8,2.84,4.6,3.29,3.3,3.19,0.59,0.36,0.26,0.18,0.11,3.81,4.52,5.78,7.27,8.07,8.72,9.82,10.85,12.36,13.78,15.39,16.33,21.88,24.8,25.5,13.57,14.14,15.68,588,679,5.49,8.86,5.73,9.1,6.35,10.09,238,384,275,437,4330,4799
134.8946195,14.27,2.02,8.45,71.55,0.59,16.51,0.19,1.65,7.52,7.6,11.13,4.85,0.3,-0.19,0.33,0.06,-0.03,2.11,2.61,3.61,5.6,6.34,7.35,9.88,13.16,17.14,20.95,22.86,23.6,25.53,27.55,29.73,40.56,39.18,51,1318,1657,21.69,43.82,19.55,42.2,25.45,54.93,705,1424,827,1785,3249,4229
41.464219,11.74,2.01,7.24,52.43,0.61,13.75,0.27,1.76,6.2,6.9,9.51,4.14,0.36,-0.1,0.35,0.08,-0.02,2.05,2.27,2.83,4.16,4.63,5.3,8.56,11.52,13.23,15.21,18.38,19.88,22.47,23.75,25,17.64,17.8,19.73,736,823,10.59,20.09,9.95,20.27,11.02,22.46,442,838,460,937,4171,4621
23.326712,11.45,9.62,4.13,17.1,0.36,5.78,0.26,2.62,3.36,2.88,2.76,2.34,0.15,0.23,0.2,0.06,0.1,2.56,5.38,6.71,7.8,8.32,8.85,9.91,11.24,12.31,13.52,14.1,14.82,17.66,18.79,21.03,18.44,17.4,18.79,737,751,9.21,12.04,8.59,11.21,9.28,12.11,368,481,371,484,3995,4314
177.9156,16.08,20.57,6.24,38.95,0.38,7.59,-0.78,2.58,5.05,3.65,3.41,3.44,-0.69,0.29,0.21,-0.2,0.08,2.54,3.47,4.53,11.05,13.3,14.17,15.86,17.82,18.95,20.32,20.89,21.5,22.73,23.51,25.28,64.54,55.25,74.9,1813,2104,43.71,21.43,33.5,15.88,45.42,21.53,1228,602,1276,605,2809,3808
66.866613,5.79,5.21,2.32,5.38,0.4,3.08,0.77,3.26,1.83,1.54,1.53,1.28,0.19,0.15,0.22,0.15,0.11,2.2,2.66,3.07,3.67,4.05,4.39,4.96,5.41,5.93,6.71,7.13,7.66,9.04,10.29,12.41,49.13,39.27,50.1,1228,1252,23.36,29.73,18.44,23.52,23.52,30.01,584,743,588,750,2499,3188
50.2858675,13.75,15.27,5.6,31.39,0.4,8.52,0.18,1.92,4.78,4.87,5.47,3.21,0.15,0.06,0.23,0.04,0.02,3.81,5.77,6.76,8.49,9.03,9.57,11.78,14.26,15.31,16.34,17.56,19.56,22.23,22.88,23.58,17.68,18.83,20.83,376,443,9.87,7.76,9.65,7.69,10.67,8.51,210,165,227,181,2126,2352
50.755367,15.47,7.21,5.93,35.24,0.38,10.4,0.07,1.81,5.23,5.09,8.71,3.41,0.06,-0.01,0.22,0.01,-0.005706,5.85,6.99,7.6,9.17,10.13,11.17,12.75,15.93,17.75,19.58,20.53,21.32,23.22,25.04,26.97,21.4,21.7,24.42,460,525,11.67,20.14,10.99,20.33,12.37,22.89,251,433,266,492,2149,2419
60.9608035,15.45,9.89,5.95,35.46,0.38,10.51,0.25,1.91,5.13,4.34,4.46,3.39,0.27,0.05,0.21,0.08,0.01,4.28,7.07,8.73,10.08,10.76,11.35,12.63,14.05,15.77,19.79,21.27,22.58,24.29,25.18,26.18,28.97,27.76,32.54,1109,1246,12.4,24.47,11.49,22.97,13.47,26.93,475,937,516,1031,3828,4487
141.1216655,17.34,16.71,4.98,24.8,0.28,6.09,-0.77,3.62,3.77,2.99,3,2.73,-0.33,0.43,0.15,-0.12,0.15,3.29,6.61,11.16,14.25,14.85,15.89,16.62,17.57,18.73,19.99,20.94,21.67,23.66,24.43,25.5,57.75,49.29,64.3,1199,1335,32.22,36.65,25.59,29.28,33.38,38.19,669,761,693,793,2076,2708
199.463156,11.73,14.93,4.8,23.11,0.4,6.89,0.05,2.33,3.94,3.39,4.06,2.75,0.02,0.23,0.23,0.007499,0.08,2.34,3.66,5.2,7.26,8.18,8.8,10.59,11.88,13.04,14.29,15.07,15.85,18.44,19.93,22,48.21,41.74,53.88,1190,1330,27.22,14.22,21.81,11.29,28.16,14.58,672,351,695,360,2468,3186
44.1576635,16.63,18.08,3.3,10.91,0.19,4.63,-0.82,3.22,2.65,2.12,1.95,1.83,-0.32,0.19,0.11,-0.17,0.1,7.43,9.99,11.76,14.02,14.55,15.25,16.41,17.35,18.04,18.7,19.18,19.53,20.29,20.89,21.6,25.28,24.24,27.17,977,1050,15.78,10.74,14.08,9.58,15.78,10.74,610,415,610,415,3864,4331
32.6919915,14.43,15.28,5.6,31.41,0.38,7.12,-0.1,2.46,4.49,3.52,3.58,3.18,-0.08,0.35,0.22,-0.02,0.11,3.23,4.4,5.97,9.58,11.03,12.03,13.05,14.93,15.91,17.35,18.15,19.2,21.7,24.25,25.82,29.94,28.8,32.62,1196,1303,16.67,14.67,15.41,13.55,17.45,15.34,666,586,697,613,3994,4523
181.4492015,17.26,14.5,5.01,25.17,0.29,6.31,-0.69,3.49,3.89,3.17,4.02,2.77,-0.29,0.38,0.16,-0.1,0.14,3.27,7.03,11.7,13.92,14.49,14.92,16.37,17.49,18.65,20.29,20.81,21.45,23.52,24.65,25.82,58.28,49.45,65.54,2766,3111,33.05,45.65,26.03,37.27,34.51,49.41,1569,2167,1638,2345,4746,6291
204.7759135,21.65,21.44,6.03,36.44,0.27,7.42,-0.92,3.91,4.65,3.74,3.97,3.3,-0.51,0.47,0.15,-0.15,0.14,2.93,10.04,14.35,17.01,18.54,19.49,21.04,22.17,24,25.32,25.96,26.69,28.79,29.85,31.02,52.75,48.7,64.2,930,1132,33.74,34.88,27.15,28.27,35.79,37.26,595,615,631,657,1763,2324
25.254131,7.42,4.33,3.91,15.31,0.52,5.06,0.94,2.82,3.18,2.15,1.92,2.13,0.53,0.18,0.28,0.25,0.08,2.53,3.05,3.52,4.09,4.41,4.73,5.36,6.21,7.19,8.41,9.48,10.83,14.08,15.69,17.04,24.36,23.45,25.45,670,700,9.56,19.56,9.38,18.99,10.18,20.61,263,538,280,567,2750,2985
179.1264145,19.29,22.36,4.8,23.11,0.24,6.04,-1.08,3.69,3.8,2.75,2.43,2.6,-0.62,0.3,0.13,-0.24,0.11,4.22,9.14,12.27,15.76,16.9,17.9,19.23,20.49,21.77,22.52,22.94,23.33,24.18,24.83,25.69,56.07,47.87,61.93,1121,1238,36.76,20.31,28.57,15.69,36.96,20.31,735,406,739,406,1999,2586
407.6491185,13.04,17.84,5.53,30.62,0.42,9.6,-0.02,1.86,4.81,4.74,5.09,3.19,-0.02,0.03,0.24,-0.006391,0.009828,2.67,4.22,5.81,7.5,8.32,9.29,10.97,12.82,15.05,16.97,17.93,18.63,20.72,21.6,22.64,79.28,63.64,96.72,1719,2097,46.49,25.09,31.8,16.54,48.33,25.13,1008,544,1048,545,2168,3295
282.342173,16,18.61,7.3,53.42,0.45,12.19,-0.14,2.03,6.14,5.49,5.07,4.18,-0.18,0.17,0.26,-0.04,0.04,2.68,4.26,5.23,7.67,9.51,11.91,14.89,16.93,18.82,20.75,21.7,22.66,24.9,27.47,30.18,79.12,66.61,99.7,2146,2704,50.77,38.56,37.25,27.91,55.75,41.77,1377,1046,1512,1133,2712,4059
53.572364,9.14,5.54,4.86,23.69,0.53,8.91,0.24,1.7,4.39,4.23,3.44,2.78,0.21,-0.09,0.3,0.07,-0.03,2.12,2.63,3.32,4.26,4.67,5.19,6.12,8.53,11.31,12.69,13.59,14.25,15.83,16.91,18.48,61.91,48.68,65.78,2447,2600,33.65,45.87,25.65,35.56,34.66,48.05,1330,1813,1370,1899,3952,5340
178.9287305,7.31,4.69,3.57,12.76,0.48,3.62,1.37,4.57,2.63,1.77,1.95,1.86,0.49,0.34,0.25,0.26,0.18,2.45,3.34,3.76,4.58,4.84,5.05,5.81,6.53,7.29,8.01,8.46,9.06,12.71,15.85,18.43,74.17,53.69,78.94,2082,2216,30.56,60.24,21.92,43.15,32.24,63.44,858,1691,905,1781,2807,4127
129.631283,12.35,4.66,6.53,42.69,0.52,11.37,0.3,1.9,5.62,5.53,6.94,3.74,0.33,0.02,0.3,0.08,0.007402,2.41,3.34,4.34,5.71,6.68,7.58,9.4,11.61,13.67,16.51,18.06,19.31,22.1,23.86,24.94,49.41,47.15,59.71,893,1079,25.01,44.65,22.77,42.91,28.83,54.34,452,807,521,982,1807,2288
13.739038,9.58,2.02,5.19,26.95,0.54,10.13,-0.05,1.74,4.5,4.69,8.12,2.97,-0.03,-0.08,0.31,-0.01,-0.02,2.07,2.18,2.47,3.12,3.85,5.03,8.76,10.14,11.85,13.3,13.98,14.69,16.11,16.97,19.87,8.1,8.81,9.53,197,232,5.46,10.03,5.77,10.67,6.25,11.55,133,244,152,281,2432,2632
79.1477315,9.26,8.38,4.12,17.04,0.44,6.2,0.43,2.48,3.35,3.03,2.93,2.34,0.22,0.18,0.25,0.09,0.07,2.53,3.3,4.01,5.33,5.99,6.61,7.93,8.83,9.75,11.2,12.19,12.94,15.26,16.64,19.18,48.65,43.14,56.4,1741,2018,23.92,29.34,19.99,24.63,26.13,32.19,856,1050,935,1152,3578,4677
122.9347375,12.82,11.62,5.52,30.52,0.43,9.23,-0.02,1.99,4.67,4.74,4.52,3.18,-0.02,0.11,0.24,-0.007762,0.03,2.74,3.84,5.25,7.27,8.04,9.19,11.39,13,14.5,16.36,17.27,18.5,20.2,21.57,23.04,55.37,49.14,62.59,2225,2515,30.03,33.92,25.55,29.13,32.55,37.1,1207,1363,1308,1491,4018,5118
109.8875935,14.51,10.29,5.39,29.09,0.37,6.49,0.76,3.23,4.22,2.65,3.37,2.94,0.53,0.45,0.2,0.18,0.15,4.1,7.26,9.3,10.59,10.87,11.36,12.16,13.14,14.38,16.09,17.36,19.02,22.79,26.01,28.62,66.1,53.24,72.07,2711,2956,26.16,56.4,20.89,44.68,28.28,60.49,1073,2313,1160,2481,4101,5552
107.1694385,16.82,15.28,3.16,9.98,0.18,4.32,-0.22,3.43,2.55,2.16,2.42,1.77,-0.01,0.19,0.1,-0.006445,0.1,9.52,11.8,12.99,14.28,14.7,15.07,15.87,16.7,17.82,18.62,19.03,19.57,21.04,21.92,23.29,63.3,50.92,65.9,1515,1577,31.5,43.5,24.7,34.35,31.96,44.46,754,1041,765,1064,2393,3097
46.6781345,12.46,2.76,7.37,54.42,0.59,15.11,-0.16,1.54,6.66,5.73,11.92,4.17,-0.15,-0.27,0.33,-0.03,-0.06,2.09,2.35,2.61,3.03,3.39,5.29,10.7,14.69,16.56,17.61,18.5,19.41,21.47,23.01,24.45,37.25,34.21,38.97,978,1023,25.6,40.3,23.41,36.98,26.66,42.13,672,1058,700,1106,2625,2990
145.2730295,9.86,6.84,3.47,12.07,0.35,5.47,0.07,2.07,2.93,2.75,3.16,1.99,0.05,0.08,0.2,0.02,0.04,3.13,4.4,5.42,6.68,7.03,7.42,8.74,9.74,10.76,11.95,12.5,13.3,14.79,15.65,16.45,39.25,37.81,47.12,1815,2179,21.92,32.41,18.67,29.52,23.26,36.78,1014,1499,1076,1701,4624,5762
120.043609,13.6,15.12,4.28,18.36,0.31,5.41,-0.84,3.12,3.37,2.39,2.28,2.35,-0.44,0.31,0.17,-0.18,0.13,2.69,4.24,6.97,10.18,11.27,12.3,13.62,14.64,15.39,16.18,16.69,17.04,18.28,19.22,20.53,58.48,53.07,63.26,1517,1641,38.51,28.21,32.47,23.73,38.7,28.29,999,732,1004,734,2594,3092
69.1646895,12.1,9.74,5.03,25.31,0.41,7.55,0.15,2.24,4.2,3.63,3.66,2.87,0.12,0.2,0.23,0.04,0.07,2.22,4.02,5.95,7.76,8.39,9.05,10.16,11.42,13.36,15.01,15.95,16.84,19.26,20.99,22.2,33.49,31.81,37.86,1711,1934,16.5,22.61,15.18,21.12,18.06,25.13,843,1155,923,1284,5108,6079
24.6363685,11.94,5.69,5.73,32.87,0.48,9.26,0.42,2.23,4.8,4.29,5.13,3.26,0.36,0.17,0.27,0.11,0.05,2.35,4.08,5.46,6.35,6.81,8.01,9.81,10.83,12.8,14.7,16.07,17.67,20.6,22.46,24.31,25.42,26.09,29.07,704,805,12.09,23.36,11.86,24.01,13.21,26.76,335,647,366,741,2769,3085
104.6983885,9.3,7.75,4.33,18.81,0.46,5.88,0.56,2.61,3.51,2.94,2.92,2.44,0.31,0.22,0.26,0.12,0.09,2.41,3.35,3.97,5.26,6.02,6.61,7.65,8.73,9.84,11.15,11.91,12.8,16.23,18.05,19.46,53.85,49.51,65.08,1956,2364,25.74,34.41,22.79,30.33,29.95,39.86,935,1250,1088,1448,3632,4774
46.653424,11.75,11.19,3.42,11.69,0.29,5.06,-0.09,2.53,2.79,2.54,2.55,1.94,0.000625,0.15,0.16,0.000321,0.08,3.17,6.53,7.46,8.75,9.28,9.75,10.82,11.47,12.58,13.82,14.34,14.95,16.51,17.36,18.21,18.67,17.95,19.42,1087,1131,8.98,10.7,8.35,10.01,9.03,10.83,523,623,526,631,5822,6298
40.0062995,13.8,12.54,3.12,9.79,0.22,4.76,-0.15,2.74,2.56,2.4,2.31,1.77,-0.01,0.15,0.12,-0.01,0.08,6.61,8.66,9.98,11.02,11.66,12.24,12.77,13.61,14.63,15.72,16.42,16.79,17.9,18.88,20.07,31.67,29.44,32.71,1272,1314,15.36,21.09,14.09,19.45,15.66,21.61,617,847,629,868,4016,4462
50.8789195,9.57,11.26,3.1,9.66,0.32,4.68,-0.36,2.58,2.54,1.96,1.8,1.74,-0.19,0.16,0.18,-0.11,0.09,2.63,3.87,4.91,6.5,7.12,7.98,9.4,10.17,10.93,11.5,11.8,12.06,13,13.71,16.45,25.6,24.68,27.62,1037,1119,16.27,9.87,14.64,8.82,16.39,9.87,659,400,664,400,4050,4533
55.005573,12.26,2.01,4.74,22.48,0.38,6.16,-0.35,2.8,3.66,2.71,10,2.64,-0.12,0.35,0.21,-0.04,0.13,2.08,2.3,6.15,9.39,9.95,10.34,11.18,12.01,12.88,14.82,16.11,16.88,18.77,19.77,20.55,23.5,22.72,24.07,739,757,12.46,25.66,11.82,24.85,12.53,26.33,392,807,394,828,3144,3331
38.795485,14.83,2.01,8.84,78.21,0.59,18.79,-0.56,1.51,8.14,3.34,17.33,4.69,-0.84,-0.38,0.31,-0.17,-0.08,2.04,2.13,2.26,2.61,2.84,3.19,17.83,19.34,20.53,21.19,21.63,22.11,23.34,24.49,25.65,22.25,21.21,23.35,850,892,20.13,30.57,19.02,29.03,20.94,31.96,769,1168,800,1221,3820,4205
111.1231185,16.64,23.34,6.07,36.91,0.36,11.44,-0.1,1.76,5.36,5.67,6.7,3.49,-0.09,-0.09,0.2,-0.02,-0.02,4.95,7.61,8.72,10.45,11.1,11.88,14.22,16.63,19.38,21.37,22.54,23.13,24.47,25.27,25.93,32.18,30.56,34.09,791,838,16.19,6.38,15.31,5.72,17.08,6.38,398,157,420,157,2458,2742
8.40157,11.09,12.17,5.35,28.64,0.48,7.98,0.11,2.17,4.46,3.96,4.23,3.07,0.06,0.16,0.27,0.02,0.05,2.1,2.68,3.58,5.86,6.77,7.74,9.44,11.26,12.59,14.04,14.75,15.89,18.36,19.85,22.83,12.14,11.44,12.75,321,337,6.85,6.13,6.28,5.6,7,6.24,181,162,185,165,2642,2945
131.6328335,15.89,15.6,5.25,27.62,0.33,7.52,-0.11,2.5,4.2,3.79,3.84,2.99,-0.06,0.31,0.18,-0.02,0.1,4.03,6.98,8.34,11.09,12.27,13.45,14.96,15.85,17.1,18.85,19.79,20.54,22.95,24.6,26.31,64.48,55.63,71.11,1400,1544,34.17,36.61,27.67,29.72,35.37,38,742,795,768,825,2171,2775
25.649499,12.08,15.19,5.02,25.25,0.41,6.99,-0.33,2.31,4.13,3.29,3.67,2.85,-0.25,0.22,0.23,-0.08,0.08,2.04,2.5,4.87,7.2,8.68,9.93,11.29,12.83,14.26,15.23,15.68,16.18,18.34,20.16,20.74,10.33,10.25,10.96,232,246,6.5,3.78,6.08,3.54,6.5,3.78,146,85,146,85,2244,2400
