PLOT_ID,X_UTM,Y_UTM,Site,Forest,R3ERU,R3ERUCODE,R3ERUSUBCL,R3ERUSUBCO,PROV_SUBCL,SYSTEMTYPE,SOURCE,TEUI_MUS,UID_,SHAPE_AREA,SHAPE_LEN
031102Lidar10052_0052,521878.8385,3801506.41,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729249,14276520.06,120720.3846
031102Lidar10053_0053,519762.9061,3799936.857,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729249,14276520.06,120720.3846
031102Lidar10082_0082,523971.4351,3808648.24,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729249,14276520.06,120720.3846
031102Lidar10032_0032,526737.6645,3809508.603,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729252,3976652.41,32878.7115
031107LIDAR20188_0188,-110.2401428,34.26437415,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729011,978463.7856,11780.97263
031107LIDAR20150_0150,-110.2389902,34.27989678,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729014,542327.3777,4968.859218
031102Lidar10040_0040,519096.0271,3812770.327,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729260,6050946.386,38088.27262
031102Lidar10063_0063,519432.2835,3813429.428,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729260,6050946.386,38088.27262
031102LIDAR20107_0107,-110.6233165,34.4061982,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,187,726832,912218.5121,12132.4678
031102LIDAR20181_0181,-110.4587499,34.3661978,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,181,728756,5723748.215,37862.2175
031102LIDAR20160_0160,-110.3941577,34.30292547,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729024,2227553.209,27408.98998
031102LIDAR20124_0124,-110.3318533,34.30513945,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729031,1171419.33,20299.24054
031102LIDAR20190_0190,-110.7157442,34.32178259,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729034,1578787.093,26525.09989
031102LIDAR20126_0126,-110.5863947,34.32749577,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729035,2057527.87,14698.49244
031102Lidar10007_0007,508763.6259,3823122.653,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729274,788630.5996,8478.304245
031102Lidar10094_0094,530738.2848,3810740.511,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,187,726848,468460.1108,6904.859467
031102LIDAR20192_0192,-110.6383914,34.32954574,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729044,10979509.97,39634.80567
031102Lidar10021_0021,520352.0947,3815850.842,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,187,726861,1089575.752,6470.842927
031102Lidar10089_0089,522480.3516,3819798.119,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,187,726870,268703.0063,4446.172636
031107LIDAR20189_0189,-110.2543327,34.26411651,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728788,1165430.283,8847.043623
031107LIDAR20153_0153,-110.3090972,34.26248002,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728792,1027170.307,8403.909857
031102LIDAR20167_0167,-110.7436729,34.29211992,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729296,3454931.646,24436.53624
031102LIDAR20161_0161,-110.3295849,34.3063525,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729297,1899369.061,11575.37657
031102LIDAR20146_0146,-110.7019583,34.31286413,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729305,897794.1882,13759.43802
031102LIDAR20130_0130,-110.5385847,34.35075029,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20117_0117,-110.4720466,34.34016174,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20149_0149,-110.5179912,34.37668846,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20151_0151,-110.4139914,34.34498931,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20172_0172,-110.4750062,34.33866867,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20182_0182,-110.4338154,34.35889427,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20183_0183,-110.4960716,34.33674989,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20184_0184,-110.4350359,34.35557924,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20194_0194,-110.485533,34.32927849,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,191,729055,46889504.19,224867.4688
031102LIDAR20197_0197,-110.3500779,34.33641339,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729315,6256024.565,28421.33102
031102LIDAR20173_0173,-110.3403272,34.32942185,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729315,6256024.565,28421.33102
031102LIDAR20195_0195,-110.3395379,34.32913721,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729315,6256024.565,28421.33102
031102LIDAR20138_0138,-110.3115842,34.28624151,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728815,1074336.738,9298.538908
031107LIDAR20177_0177,-110.2370664,34.23918932,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729073,2273049.468,22566.34765
031107LIDAR20199_0199,-110.2447298,34.23506068,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729073,2273049.468,22566.34765
031107LIDAR20198_0198,-110.2433099,34.26457326,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729077,1626407.951,17233.13881
031102Lidar10024_0024,515591.3287,3802555.575,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729330,1018574.727,9189.022613
031102Lidar10054_0054,522752.3529,3807770.693,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729332,6219622.315,31426.24468
031102Lidar10081_0081,522696.5453,3806263.439,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729332,6219622.315,31426.24468
031102Lidar10002_0002,524442.3457,3804077.407,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10006_0006,517459.1055,3801710.955,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10011_0011,518923.3579,3798512.894,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10016_0016,525458.9966,3806231.715,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10025_0025,515714.8294,3798657.974,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10051_0051,521610.8672,3800465.843,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10060_0060,517695.6935,3802303.364,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10061_0061,518537.889,3804948.284,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10065_0065,520990.2467,3806995.006,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10071_0071,514723.568,3801080.275,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10077_0077,513215.9624,3804648.493,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10078_0078,513068.045,3805650.294,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10079_0079,514652.2343,3802393.762,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102Lidar10080_0080,517963.6175,3803930.301,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102LIDAR20169_0169,-110.6151024,34.29616818,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102LIDAR20157_0157,-110.6593228,34.29743772,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102LIDAR20168_0168,-110.7246049,34.29071092,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102LIDAR20178_0178,-110.631526,34.29513873,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,193,729333,92715238.45,518628.3069
031102LIDAR20112_0112,-110.2838554,34.32842079,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728843,5788771.961,44405.62637
031107LIDAR20103_0103,-110.2371334,34.2870392,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729097,225964.6739,3130.946249
031102Lidar10026_0026,503392.6141,3807779.482,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729344,3094015.455,17204.1436
031102Lidar10075_0075,503008.0303,3806383.151,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729344,3094015.455,17204.1436
031102Lidar10076_0076,503829.9771,3807268.972,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729344,3094015.455,17204.1436
031102LIDAR20162_0162,-110.3702124,34.30439709,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728854,17179498.02,67806.08887
031102LIDAR20185_0185,-110.4146198,34.30293651,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728854,17179498.02,67806.08887
031102LIDAR20102_0102,-110.4220701,34.31833556,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728854,17179498.02,67806.08887
031102LIDAR20101_0101,-110.4285588,34.31153587,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728854,17179498.02,67806.08887
031102LIDAR20113_0113,-110.5915176,34.33493787,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728856,161301.6949,1651.407358
031102LIDAR20159_0159,-110.5349392,34.33206807,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728860,1029913.366,11356.38158
031102LIDAR20196_0196,-110.3537957,34.29964295,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729124,10136363.98,38506.54107
031102Lidar10008_0008,513014.9412,3811225.656,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729356,24884465.13,165358.0181
031102Lidar10012_0012,508171.6968,3807156.728,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729356,24884465.13,165358.0181
031102Lidar10015_0015,508375.043,3807818.666,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729356,24884465.13,165358.0181
031102Lidar10086_0086,509796.8942,3811017.952,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729356,24884465.13,165358.0181
031102Lidar10014_0014,504539.0484,3809858.675,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729360,12865889.99,85876.74782
031102Lidar10035_0035,508531.0348,3814376.799,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729360,12865889.99,85876.74782
031102Lidar10084_0084,505327.6675,3809398.25,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729360,12865889.99,85876.74782
031102Lidar10085_0085,507698.5771,3811452.196,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729360,12865889.99,85876.74782
031102Lidar10088_0088,507579.925,3813507.818,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,196,729360,12865889.99,85876.74782
031102Lidar10001_0001,519344.7345,3797058.471,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,197,729369,1601951.202,9368.619165
031102LIDAR20116_0116,-110.5718761,34.33749677,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728866,854906.1716,6735.679241
031102LIDAR20115_0115,-110.5814195,34.37682761,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728895,476926.3441,7274.536405
031102LIDAR20147_0147,-110.646696,34.31996178,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729173,5674583.9,41945.5854
031107LIDAR20122_0122,-110.1206462,34.25589914,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726716,3853594.116,15577.80493
031107LIDAR20155_0155,-110.1152606,34.25544419,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726716,3853594.116,15577.80493
031107LIDAR20144_0144,-110.1274093,34.25324197,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726716,3853594.116,15577.80493
031102LIDAR20104_0104,-110.3656632,34.35910966,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726735,11050458.11,68722.70202
031102Lidar10033_0033,530928.4031,3812388.858,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728931,1826869.345,21664.90062
031102LIDAR20106_0106,-110.5061107,34.37871464,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726743,3688843.772,12679.86515
031102LIDAR20105_0105,-110.5073424,34.38828387,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726743,3688843.772,12679.86515
031102LIDAR20137_0137,-110.5084114,34.38678181,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726743,3688843.772,12679.86515
031102LIDAR20141_0141,-110.50374,34.3852957,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Bunchgrass,PPG,n/a,forest,APS_TEUI,178,726743,3688843.772,12679.86515
031102Lidar10020_0020,512780.3293,3817282.523,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,179,728662,32045782.79,140434.5003
031102Lidar10091_0091,506295.6457,3819651.757,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,179,728665,22695255.52,82538.50195
031102Lidar10098_0098,508526.697,3824027.487,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,179,728665,22695255.52,82538.50195
031102Lidar10005_0005,518758.6084,3818234.084,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,182,728951,1316296.307,7750.140507
031102LIDAR20179_0179,-110.5215616,34.35627389,"fourFri, P2","Sitgreaves, P2",Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,192,729196,429082.7323,5545.812757
031102Lidar10048_0048,509885.572,3815068.182,"fourFri, P1",Sitgreaves,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,APS_TEUI,199,729433,258199.9725,3367.217384
4304,380740.05,4034538.681,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191470,366831.3504,5147.841604
4204,383425.227,4036687.649,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191518,1685207.472,27517.51601
3404,396786.575,4013749.15,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,ILAP,n/a,190648,339939360.2,860935.1224
3405,400107.632,4013409.381,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,ILAP,n/a,190648,339939360.2,860935.1224
4306,390420.36,4017641.159,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,ILAP,n/a,190648,339939360.2,860935.1224
5505,405537.993,4013299.809,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,ILAP,n/a,190648,339939360.2,860935.1224
4106,379556.08,4039164.539,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191532,2521383.439,29316.64196
4402,380224.953,4040585.119,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191542,927932.9466,13302.44716
4403,383151.83,4039968.178,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191552,1530482.704,18103.25313
2105,393427.155,4030267.194,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,605,191024,900705.2785,11787.27195
2306,392205.547,4030885.813,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,614,191092,504650.071,8044.876524
10,392333.8172,4037612.403,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191582,6253928.527,86958.95878
6505,390738.655,4045448.469,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191582,6253928.527,86958.95878
2402,387174.886,4033076.779,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,619,191133,167993.348,3105.819652
5604,391684.185,4052331.626,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191614,1456900.448,20761.41481
3,388054.1306,4036414.774,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,619,191155,2077320.792,18656.43427
5603,390845.108,4052518.989,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,624,191617,110629.0775,1842.23704
4404,389567.391,4027768.466,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,625,191687,2258610.756,25002.489
4202,383985.489,4042697.516,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,619,191166,3711652.515,30603.22883
3305,382997.06,4031047.431,NorthKaibab,NorthKaibab,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,KAI_TEUI,625,191694,867141.4765,13553.76469
